"SPECIES_NAME","ID_PLACE","year","count","effort_h"
"a",94,2017,8,1.73277262039483
"b",94,2017,3,4.08589320164174
"c",94,2017,7,2.88968065544032
"a",95,2017,5,3.00885325786658
"b",95,2017,3,4.63091456354596
"c",95,2017,8,5.07808588352054
"a",96,2017,3,5.40795653383248
"b",96,2017,5,1.95349666662514
"c",96,2017,2,5.52138278516941
"a",97,2017,3,2.99593355646357
"b",97,2017,7,1.3463753964752
"c",97,2017,5,5.81966278981417
"a",98,2017,5,1.08041886030696
"b",98,2017,7,3.24327545729466
"c",98,2017,3,3.63424904085696
"a",99,2017,6,2.70289341476746
"b",99,2017,2,3.10194411687553
"c",99,2017,4,1.77576850540936
"a",100,2017,7,4.23893249616958
"b",100,2017,7,5.0458774077706
"c",100,2017,6,1.65608990262263
"a",1,2018,6,5.84644433367066
"b",1,2018,5,3.31826122035272
"c",1,2018,3,2.94890387239866
"a",2,2018,3,3.57845205371268
"b",2,2018,6,1.94355042907409
"c",2,2018,4,5.24977217102423
"a",3,2018,9,5.39893102855422
"b",3,2018,2,4.75268241274171
"c",3,2018,4,5.39275139011443
"a",4,2018,6,5.25376576371491
"b",4,2018,8,4.40204769745469
"c",4,2018,5,4.95008248044178
"a",5,2018,1,4.54825304122642
"b",5,2018,6,2.6157012374606
"c",5,2018,4,2.45429441705346
"a",6,2018,6,2.64490263676271
"b",6,2018,6,3.60508067440242
"c",6,2018,4,4.50696511683054
"a",7,2018,3,2.05705526540987
"b",7,2018,2,5.71698410576209
"c",7,2018,9,1.38250200683251
"a",8,2018,5,2.99725965503603
"b",8,2018,3,3.39139214623719
"c",8,2018,4,4.20468413294293
"a",9,2018,8,3.62746827560477
"b",9,2018,11,1.87806231342256
"c",9,2018,4,1.35265983548015
"a",10,2018,3,2.36035257135518
"b",10,2018,7,4.86382294003852
"c",10,2018,4,2.04403571458533
"a",11,2018,5,1.42516758898273
"b",11,2018,0,5.75830842624418
"c",11,2018,4,3.12417707196437
"a",12,2018,5,3.93200275627896
"b",12,2018,5,5.26316061289981
"c",12,2018,3,4.98998179123737
"a",13,2018,4,1.75180421583354
"b",13,2018,5,2.46811483311467
"c",13,2018,4,4.78937144530937
"a",14,2018,7,4.38219310157001
"b",14,2018,2,4.67740503046662
"c",14,2018,3,1.84530911641195
"a",15,2018,2,2.7018046695739
"b",15,2018,6,1.8358678908553
"c",15,2018,11,5.65446837246418
"a",16,2018,3,3.20976011478342
"b",16,2018,4,2.03415712947026
"c",16,2018,8,4.87537277070805
"a",17,2018,3,2.0355921916198
"b",17,2018,9,3.80274052638561
"c",17,2018,7,4.23105217074044
"a",18,2018,2,4.09445916325785
"b",18,2018,7,4.87909185374156
"c",18,2018,7,3.35666114604101
"a",19,2018,9,2.04778860346414
"b",19,2018,8,3.46011356706731
"c",19,2018,5,4.08201089850627
"a",20,2018,5,3.26420876686461
"b",20,2018,5,4.02051755366847
"c",20,2018,7,2.29741230979562
"a",21,2018,3,2.8742649606429
"b",21,2018,3,2.52448947075754
"c",21,2018,4,2.81567928637378
"a",22,2018,8,5.55355174723081
"b",22,2018,11,2.25527722295374
"c",22,2018,5,4.26530270045623
"a",23,2018,5,5.36860547633842
"b",23,2018,8,4.5050867323298
"c",23,2018,1,2.53756523504853
"a",24,2018,7,4.58862626948394
"b",24,2018,5,3.4098559608683
"c",24,2018,1,4.88564586522989
"a",25,2018,8,4.48833467345685
"b",25,2018,5,1.90893804444931
"c",25,2018,3,1.82203660276718
"a",26,2018,2,5.24575821030885
"b",26,2018,4,2.59245695453137
"c",26,2018,4,5.27015406196006
"a",27,2018,6,4.6874352931045
"b",27,2018,3,2.16094150580466
"c",27,2018,5,1.60360997449607
"a",28,2018,7,5.04110567294993
"b",28,2018,6,5.32331994059496
"c",28,2018,9,2.09457487356849
"a",29,2018,3,2.42879145103507
"b",29,2018,5,3.16944698942825
"c",29,2018,8,1.66943762241863
"a",30,2018,6,1.71585512254387
"b",30,2018,2,3.00166692608036
"c",30,2018,5,1.19740347051993
"a",31,2018,6,5.82396119972691
"b",31,2018,4,5.46058425470255
"c",31,2018,8,4.991459045792
"a",32,2018,3,2.15724010276608
"b",32,2018,2,1.39809409179725
"c",32,2018,7,4.31679990631528
"a",33,2018,6,4.35979334777221
"b",33,2018,4,1.49790446530096
"c",33,2018,2,4.79162140656263
"a",34,2018,6,3.72742646746337
"b",34,2018,1,5.24853475065902
"c",34,2018,2,3.34364994219504
"a",35,2018,7,2.81040856754407
"b",35,2018,10,2.53036537463777
"c",35,2018,12,3.91997946682386
"a",36,2018,4,3.17814506147988
"b",36,2018,3,4.44604633515701
"c",36,2018,7,5.90862568374723
"a",37,2018,3,3.47763096354902
"b",37,2018,3,1.70246616494842
"c",37,2018,8,2.83577301097102
"a",38,2018,6,2.01220329408534
"b",38,2018,6,2.98602648684755
"c",38,2018,4,3.63848210917786
"a",39,2018,4,2.71782860881649
"b",39,2018,5,2.31888008560054
"c",39,2018,3,2.68756126076914
"a",40,2018,2,5.75514766643755
"b",40,2018,3,2.54411027673632
"c",40,2018,3,4.71145286364481
"a",41,2018,4,2.24786872183904
"b",41,2018,5,5.8785597353708
"c",41,2018,5,4.08354992303066
"a",42,2018,7,2.68450818047859
"b",42,2018,13,2.65603521279991
"c",42,2018,3,1.34892616327852
"a",43,2018,4,3.88249982288107
"b",43,2018,4,1.59767582220957
"c",43,2018,4,1.25652182521299
"a",44,2018,3,5.14344994118437
"b",44,2018,5,1.12912813108414
"c",44,2018,3,3.56457760347985
"a",45,2018,4,1.59111632988788
"b",45,2018,1,3.87096857908182
"c",45,2018,2,4.56454170192592
"a",46,2018,5,3.17018667724915
"b",46,2018,5,2.68648175545968
"c",46,2018,7,2.85827911249362
"a",47,2018,1,1.18240915378556
"b",47,2018,4,2.45384831121191
"c",47,2018,11,2.73538840259425
"a",48,2018,4,5.80262145865709
"b",48,2018,8,5.31224277475849
"c",48,2018,3,1.49135748762637
"a",49,2018,8,1.60830758535303
"b",49,2018,9,2.92493109731004
"c",49,2018,4,5.38423168845475
"a",50,2018,2,1.20214931922965
"b",50,2018,4,3.8875233605504
"c",50,2018,3,2.29871695884503
"a",51,2018,4,1.17531835474074
"b",51,2018,10,2.77825979306363
"c",51,2018,4,5.55519624170847
"a",52,2018,4,4.28223697259091
"b",52,2018,9,5.5959747757297
"c",52,2018,6,5.01305888546631
"a",53,2018,2,5.67620086856186
"b",53,2018,3,5.25807189312764
"c",53,2018,5,4.98863189504482
"a",54,2018,6,4.87871606857516
"b",54,2018,8,2.11883674515411
"c",54,2018,6,4.76779670012183
"a",55,2018,4,2.26059705391526
"b",55,2018,3,3.53882795223035
"c",55,2018,3,2.91198725486174
"a",56,2018,4,5.54604199854657
"b",56,2018,6,2.757138321409
"c",56,2018,5,4.12274189200252
"a",57,2018,2,1.05914515932091
"b",57,2018,8,5.42370065604337
"c",57,2018,4,3.87438640953042
"a",58,2018,2,4.43114609597251
"b",58,2018,2,5.80583145981655
"c",58,2018,6,5.11683739977889
"a",59,2018,6,4.04687092080712
"b",59,2018,5,2.8538795877248
"c",59,2018,4,3.86080266814679
"a",60,2018,3,3.09483210579492
"b",60,2018,7,5.63248721905984
"c",60,2018,1,3.07315969630145
"a",61,2018,5,3.91523355641402
"b",61,2018,4,1.71512753493153
"c",61,2018,6,4.56216521351598
"a",62,2018,9,2.43083153176121
"b",62,2018,9,4.15350794466212
"c",62,2018,6,3.72817165474407
"a",63,2018,12,2.25001618172973
"b",63,2018,7,5.04007777338848
"c",63,2018,5,3.50333144445904
"a",64,2018,3,1.15965042519383
"b",64,2018,3,2.4354740397539
"c",64,2018,12,3.36010779975913
"a",65,2018,1,1.54808451095596
"b",65,2018,7,5.54686726909131
"c",65,2018,5,1.58334847097285
"a",66,2018,7,4.64470931468531
"b",66,2018,1,5.37212837510742
"c",66,2018,6,5.30915203411132
"a",67,2018,3,2.5786223730538
"b",67,2018,5,5.67255592346191
"c",67,2018,9,2.36126150959171
"a",68,2018,5,4.72436656500213
"b",68,2018,7,1.35144226974808
"c",68,2018,5,5.38184316735715
"a",69,2018,5,4.55219048331492
"b",69,2018,3,5.46351782185957
"c",69,2018,6,1.17038725549355
"a",70,2018,5,5.46204736246727
"b",70,2018,4,3.96739939600229
"c",70,2018,6,3.46431985287927
"a",71,2018,5,1.64444965915754
"b",71,2018,1,5.26013495307416
"c",71,2018,2,3.55213461467065
"a",72,2018,4,4.77407717402093
"b",72,2018,8,4.82575160358101
"c",72,2018,5,5.50922473683022
"a",73,2018,3,5.11008052295074
"b",73,2018,7,2.13951578503475
"c",73,2018,5,2.53522689593956
"a",74,2018,3,4.78410037024878
"b",74,2018,4,1.94145064009354
"c",74,2018,2,2.24297023867257
"a",75,2018,3,5.064689532388
"b",75,2018,4,1.66296659526415
"c",75,2018,5,4.22980917408131
"a",76,2018,3,5.37198670231737
"b",76,2018,6,2.31229050690308
"c",76,2018,10,5.5992755482439
"a",77,2018,4,1.57231780025177
"b",77,2018,4,1.92573213856667
"c",77,2018,6,3.87288491614163
"a",78,2018,8,1.21563120768405
"b",78,2018,5,2.42274038051255
"c",78,2018,4,3.58811500389129
"a",79,2018,8,2.9043199531734
"b",79,2018,10,4.70716795790941
"c",79,2018,2,2.05650955578312
"a",80,2018,6,1.1706771668978
"b",80,2018,3,3.92807105113752
"c",80,2018,6,1.22963985218666
"a",81,2018,4,4.87078579165973
"b",81,2018,8,2.76168573554605
"c",81,2018,2,4.64590924582444
"a",82,2018,4,3.71251082420349
"b",82,2018,5,4.56103130150586
"c",82,2018,6,1.76486202538945
"a",83,2018,6,5.07773910090327
"b",83,2018,2,2.78401729092002
"c",83,2018,1,4.81612938363105
"a",84,2018,7,1.64111074316315
"b",84,2018,4,4.44252909882925
"c",84,2018,5,1.67554484470747
"a",85,2018,9,3.1871776599437
"b",85,2018,4,3.60622456436977
"c",85,2018,7,4.66108571412042
"a",86,2018,2,1.21504285861738
"b",86,2018,5,3.07639283966273
"c",86,2018,7,2.32288850843906
"a",87,2018,5,3.18514216016047
"b",87,2018,7,2.13502306281589
"c",87,2018,4,5.15382278035395
"a",88,2018,3,2.86425886582583
"b",88,2018,5,4.4080929774791
"c",88,2018,11,5.44870193372481
"a",89,2018,7,4.63268927205354
"b",89,2018,7,5.58141248789616
"c",89,2018,7,4.52907819557004
"a",90,2018,4,5.9963870504871
"b",90,2018,8,3.98424260457978
"c",90,2018,3,3.76454153936356
"a",91,2018,3,2.67894598678686
"b",91,2018,6,4.16898427903652
"c",91,2018,5,5.69620594754815
"a",92,2018,5,1.75683257658966
"b",92,2018,7,2.62663136259653
"c",92,2018,12,3.77364896028303
"a",93,2018,6,1.8465749269817
"b",93,2018,5,2.45119589520618
"c",93,2018,6,1.85484728217125
"a",94,2018,5,4.94663747749291
"b",94,2018,3,5.55875313025899
"c",94,2018,5,1.76324032037519
"a",95,2018,6,2.69807369238697
"b",95,2018,6,1.89980699238367
"c",95,2018,5,2.88549837563187
"a",96,2018,3,3.05562609247863
"b",96,2018,7,1.82668489543721
"c",96,2018,8,4.88417904614471
"a",97,2018,2,5.79065953637473
"b",97,2018,3,3.80343127669767
"c",97,2018,8,4.34720641723834
"a",98,2018,4,4.11989546287805
"b",98,2018,3,5.59366866736673
"c",98,2018,8,1.97779794596136
"a",99,2018,2,2.21410640771501
"b",99,2018,3,3.78131644125096
"c",99,2018,3,4.41006112401374
"a",100,2018,4,4.43750073458068
"b",100,2018,4,3.76559603051282
"c",100,2018,9,2.87009164947085
"a",1,2019,7,4.88168091187254
"b",1,2019,3,5.66004157206044
"c",1,2019,4,4.47110001719557
"a",2,2019,7,5.14984359056689
"b",2,2019,1,4.953729349887
"c",2,2019,7,4.46950168372132
"a",3,2019,4,2.09542436432093
"b",3,2019,5,5.77440841030329
"c",3,2019,2,5.52912795240991
"a",4,2019,6,1.19051912473515
"b",4,2019,6,4.35628417786211
"c",4,2019,4,1.15621713944711
"a",5,2019,7,1.07849953370169
"b",5,2019,6,3.3229673190508
"c",5,2019,5,1.16787145403214
"a",6,2019,5,5.67721230932511
"b",6,2019,2,3.08072111825459
"c",6,2019,8,1.6692180596292
"a",7,2019,5,2.68425950920209
"b",7,2019,6,4.6241996998433
"c",7,2019,4,2.91649688640609
"a",8,2019,4,5.53581926994957
"b",8,2019,8,4.11022689566016
"c",8,2019,4,3.41486419225112
"a",9,2019,4,4.1804029585328
"b",9,2019,5,4.70101564680226
"c",9,2019,4,5.09631760441698
"a",10,2019,6,2.98469640919939
"b",10,2019,9,4.30092414980754
"c",10,2019,3,2.33266647695564
"a",11,2019,2,3.12483447394334
"b",11,2019,4,3.72713811602443
"c",11,2019,7,5.41818892024457
"a",12,2019,9,3.26377439219505
"b",12,2019,6,1.72168684564531
"c",12,2019,6,5.09194216714241
"a",13,2019,9,3.68123265122995
"b",13,2019,3,5.72068005707115
"c",13,2019,1,3.96290925471112
"a",14,2019,11,5.5112283132039
"b",14,2019,6,5.269828844117
"c",14,2019,4,5.02224342804402
"a",15,2019,7,2.27472574822605
"b",15,2019,5,3.19480945263058
"c",15,2019,2,2.82962242863141
"a",16,2019,2,1.69154082215391
"b",16,2019,3,5.93485472281463
"c",16,2019,6,5.58648359868675
"a",17,2019,2,1.79068974941038
"b",17,2019,6,1.32902574865147
"c",17,2019,1,5.13412223686464
"a",18,2019,2,5.82305478071794
"b",18,2019,5,4.94392032292672
"c",18,2019,6,1.48903936520219
"a",19,2019,4,4.98282403009944
"b",19,2019,6,1.71403583046049
"c",19,2019,6,5.97896814951673
"a",20,2019,6,5.08764417981729
"b",20,2019,11,2.92817467730492
"c",20,2019,5,2.34423506795429
"a",21,2019,9,5.47858864325099
"b",21,2019,5,3.68217301229015
"c",21,2019,7,5.26967257633805
"a",22,2019,6,3.48334563220851
"b",22,2019,1,4.56487018056214
"c",22,2019,5,3.02937666792423
"a",23,2019,4,2.40626971959136
"b",23,2019,6,1.45775885111652
"c",23,2019,4,2.21326315333135
"a",24,2019,4,4.00036906730384
"b",24,2019,11,5.86838384182192
"c",24,2019,9,5.64840473374352
"a",25,2019,5,1.73691751807928
"b",25,2019,5,4.14928683568723
"c",25,2019,6,4.27821818413213
"a",26,2019,6,4.38245914783329
"b",26,2019,4,4.00490768277086
"c",26,2019,8,5.5454364141915
"a",27,2019,5,2.59854367142543
"b",27,2019,6,2.12642788910307
"c",27,2019,3,1.16903823940083
"a",28,2019,6,1.08930440060794
"b",28,2019,2,3.3715528845787
"c",28,2019,7,2.69036455685273
"a",29,2019,6,1.71938052307814
"b",29,2019,3,3.05610231379978
"c",29,2019,1,5.27107576513663
"a",30,2019,4,5.6384948422201
"b",30,2019,4,3.63638247735798
"c",30,2019,5,1.61188272084109
"a",31,2019,9,1.25337118655443
"b",31,2019,4,1.08928444003686
"c",31,2019,0,5.42465368425474
"a",32,2019,4,5.12161535699852
"b",32,2019,7,2.23796423780732
"c",32,2019,7,5.97957597486675
"a",33,2019,6,2.68255087570287
"b",33,2019,1,4.33717580535449
"c",33,2019,2,3.7791646879632
"a",34,2019,3,1.6024412822444
"b",34,2019,6,2.66060736868531
"c",34,2019,5,3.86832708865404
"a",35,2019,7,2.82298864237964
"b",35,2019,4,3.10615762043744
"c",35,2019,2,3.81858230591752
"a",36,2019,3,3.762846670812
"b",36,2019,10,4.00424185930751
"c",36,2019,5,5.04914538841695
"a",37,2019,2,4.04246446699835
"b",37,2019,7,3.75350841227919
"c",37,2019,6,1.06777406553738
"a",38,2019,3,5.40573378233239
"b",38,2019,6,3.31117128394544
"c",38,2019,2,2.71615364961326
"a",39,2019,5,2.18105304660276
"b",39,2019,5,4.40604971977882
"c",39,2019,7,2.72757994732819
"a",40,2019,8,2.6557637846563
"b",40,2019,2,1.03716134815477
"c",40,2019,6,2.77958407439291
"a",41,2019,6,1.40139202494174
"b",41,2019,7,2.72300947131589
"c",41,2019,5,1.99466890329495
"a",42,2019,6,4.83111440110952
"b",42,2019,7,2.58589408150874
"c",42,2019,5,3.55321007105522
"a",43,2019,1,4.71558435843326
"b",43,2019,2,1.83001293009147
"c",43,2019,8,4.12194996047765
"a",44,2019,3,5.45126910344698
"b",44,2019,8,3.35159082221799
"c",44,2019,4,3.6468788611237
"a",45,2019,1,2.16344655863941
"b",45,2019,8,1.67380278138444
"c",45,2019,5,5.27779074758291
"a",46,2019,5,2.30964334006421
"b",46,2019,4,3.33406980521977
"c",46,2019,5,2.60488873254508
"a",47,2019,6,4.01037406432442
"b",47,2019,6,5.2619029909838
"c",47,2019,5,1.90932013932616
"a",48,2019,4,5.18338050250895
"b",48,2019,6,3.76690698694438
"c",48,2019,3,4.02036981098354
"a",49,2019,3,3.69579152925871
"b",49,2019,7,4.32872546394356
"c",49,2019,8,2.66392885381356
"a",50,2019,10,4.46504712244496
"b",50,2019,4,5.3378944741562
"c",50,2019,4,5.51702789054252
"a",51,2019,11,1.04950102884322
"b",51,2019,4,3.56062035332434
"c",51,2019,3,5.91064569912851
"a",52,2019,5,4.42441668035462
"b",52,2019,2,1.85139893461019
"c",52,2019,2,4.76938906149007
"a",53,2019,2,4.22401121375151
"b",53,2019,7,1.5512689659372
"c",53,2019,2,3.87526573985815
"a",54,2019,10,3.8573892347049
"b",54,2019,4,4.64188881241716
"c",54,2019,6,5.60107899736613
"a",55,2019,5,4.681279507
"b",55,2019,3,5.21256763976999
"c",55,2019,2,2.11062073614448
"a",56,2019,5,4.57702146517113
"b",56,2019,4,2.87441176269203
"c",56,2019,5,3.49530600034632
"a",57,2019,4,5.47942269267514
"b",57,2019,4,1.10413708747365
"c",57,2019,2,4.81472251145169
"a",58,2019,5,5.74273734842427
"b",58,2019,3,5.89372249692678
"c",58,2019,6,2.556259279605
"a",59,2019,3,4.67274249671027
"b",59,2019,2,3.70417504827492
"c",59,2019,5,5.01916468632407
"a",60,2019,4,4.5351192264352
"b",60,2019,6,2.17813656339422
"c",60,2019,2,4.72259896597825
"a",61,2019,5,2.37861223774962
"b",61,2019,5,5.17656458448619
"c",61,2019,5,3.55601943819784
"a",62,2019,4,3.96078725485131
"b",62,2019,2,3.18253830447793
"c",62,2019,8,3.36148093012162
"a",63,2019,2,1.70264852722175
"b",63,2019,5,5.0180064830929
"c",63,2019,5,1.29592966660857
"a",64,2019,7,4.16691539948806
"b",64,2019,2,1.76396364718676
"c",64,2019,6,5.30931550450623
"a",65,2019,4,4.11388031113893
"b",65,2019,8,3.08543566172011
"c",65,2019,7,3.7457181410864
"a",66,2019,8,1.12773892842233
"b",66,2019,5,1.54072899278253
"c",66,2019,6,5.89099582307972
"a",67,2019,4,2.60750071867369
"b",67,2019,7,3.45048278011382
"c",67,2019,5,4.74939215020277
"a",68,2019,7,2.47741504944861
"b",68,2019,1,1.01536207855679
"c",68,2019,6,4.37455897592008
"a",69,2019,7,1.2075367118232
"b",69,2019,6,2.3145220768638
"c",69,2019,3,1.82679926301353
"a",70,2019,5,2.66341819101945
"b",70,2019,7,4.892913114978
"c",70,2019,5,1.65562723437324
"a",71,2019,10,2.45430724951439
"b",71,2019,6,5.32721895514987
"c",71,2019,6,1.54371277918108
"a",72,2019,5,2.7020001867786
"b",72,2019,5,3.97744002193213
"c",72,2019,1,4.23460872401483
"a",73,2019,5,3.00863029574975
"b",73,2019,4,5.77515537641011
"c",73,2019,5,2.9494104408659
"a",74,2019,5,4.09599386411719
"b",74,2019,10,1.81542843021452
"c",74,2019,7,5.84220481477678
"a",75,2019,4,5.01850453694351
"b",75,2019,4,5.92038020282052
"c",75,2019,5,1.82745597697794
"a",76,2019,7,5.4573428586591
"b",76,2019,8,4.70275953202508
"c",76,2019,5,5.51923050684854
"a",77,2019,7,2.9159139378462
"b",77,2019,4,5.58331677131355
"c",77,2019,5,2.61532968166284
"a",78,2019,3,4.73628743458539
"b",78,2019,5,3.80857100035064
"c",78,2019,1,5.37194532481954
"a",79,2019,7,1.45177424210124
"b",79,2019,7,1.75444297865033
"c",79,2019,9,1.89685002574697
"a",80,2019,9,1.31645910348743
"b",80,2019,3,4.67290447233245
"c",80,2019,3,1.17704928992316
"a",81,2019,4,1.70415726397187
"b",81,2019,5,2.70430710189976
"c",81,2019,2,5.90588964545168
"a",82,2019,4,1.7822167139966
"b",82,2019,5,2.75624207127839
"c",82,2019,2,4.79346009693108
"a",83,2019,7,2.37955666752532
"b",83,2019,9,1.41555998031981
"c",83,2019,7,5.65124351787381
"a",84,2019,9,3.15490006259643
"b",84,2019,5,1.04918054677546
"c",84,2019,2,5.04239188646898
"a",85,2019,5,5.24879424856044
"b",85,2019,4,4.97857195232064
"c",85,2019,5,3.35815229127184
"a",86,2019,3,1.29805154190399
"b",86,2019,5,2.9752851431258
"c",86,2019,4,5.52458062325604
"a",87,2019,4,5.19418077799492
"b",87,2019,5,3.15257046394981
"c",87,2019,4,1.21020515821874
"a",88,2019,4,4.35114919464104
"b",88,2019,11,5.18062782147899
"c",88,2019,5,3.59545565699227
"a",89,2019,6,5.21354461228475
"b",89,2019,7,1.64593316521496
"c",89,2019,4,3.68246713560075
"a",90,2019,3,2.50638380437158
"b",90,2019,4,4.57275839080103
"c",90,2019,5,2.87051797867753
"a",91,2019,10,4.27033900772221
"b",91,2019,8,4.83715623058379
"c",91,2019,5,5.19016409548931
"a",92,2019,3,4.30097967991605
"b",92,2019,5,4.81938778329641
"c",92,2019,9,4.30684457090683
"a",93,2019,5,1.39059399627149
"b",93,2019,6,2.05809889733791
"c",93,2019,5,3.91314350557514
"a",94,2019,4,1.34286337788217
"b",94,2019,4,1.99338880740106
"c",94,2019,4,4.09695102856494
"a",95,2019,5,3.04429648118094
"b",95,2019,8,1.34833678859286
"c",95,2019,6,3.22118021221831
"a",96,2019,4,4.62266914104111
"b",96,2019,4,4.00980977131985
"c",96,2019,4,2.51674538035877
"a",97,2019,3,5.17175242328085
"b",97,2019,6,5.87948307185434
"c",97,2019,8,5.48932240018621
"a",98,2019,10,4.65829735295847
"b",98,2019,6,3.74946381454356
"c",98,2019,11,3.27672080160119
"a",99,2019,2,2.08612167066894
"b",99,2019,3,3.22812379244715
"c",99,2019,7,3.78014014242217
"a",100,2019,11,1.84156693075784
"b",100,2019,4,5.95066895498894
"c",100,2019,6,5.86365972552449
